Timestamp,,Sensor_Values1,,,,
51:38.5,,,,,,
51:39.5,,,,,,
51:40.5,,,,,,
51:41.5,,,,,,
51:42.5,,,,,,
51:43.5,,,,,,
51:44.5,,,,,,
51:45.5,,,,,,
51:46.4,,,,,,
51:47.5,,,,,,
51:48.5,,,,,,
51:49.5,,,,,,
51:50.5,,,,,,
51:51.5,,,,,,
51:52.5,,,,,,
51:53.5,,,,,,
51:54.5,,,,,,
51:55.5,,,,,,
51:56.5,,,,,,
51:57.5,,,,,,
51:58.5,,,,,,
51:59.5,,,,,,
52:00.5,,,,,,
52:01.5,,,,,,
52:02.5,,,,,,
52:03.5,,,,,,
52:04.5,,,,,,
52:05.5,,,,,,
52:06.5,,,,,,
52:07.5,,,,,,
52:08.5,,,,,,
52:09.5,,,,,,
52:10.5,,,,,,
52:11.5,,,,,,
52:12.5,,,,,,
52:13.5,,,,,,
52:14.5,,,,,,
52:15.5,,,,,,
52:16.5,,,,,,
52:17.5,,,,,,
52:18.5,,,,,,
52:19.5,,,,,,
52:20.5,,,,,,
52:21.5,,,,,,
52:22.5,,,,,,
52:23.5,,,,,,
52:24.5,,,,,,
52:25.5,,,,,,
52:26.5,,,,,,
52:27.5,,,,,,
52:28.5,,,,,,
52:29.5,,,,,,
52:30.5,,,,,,
52:31.5,,,,,,
52:32.5,,,,,,
52:33.5,,,,,,
52:34.5,,,,,,
52:35.5,,,,,,
52:36.5,,,,,,
52:37.5,,,,,,
52:38.7,,,,,,
52:39.5,,,,,,
52:40.5,,,,,,
52:41.5,,,,,,
52:42.5,,,,,,
52:43.5,,,,,,
52:44.5,,,,,,
52:45.5,,,,,,
52:46.5,,,,,,
52:47.5,,,,,,
52:48.5,,,,,,
52:49.5,,,,,,
52:50.5,,,,,,
52:51.5,,,,,,
52:52.5,,,,,,
52:53.6,,,,,,
52:54.5,,,,,,
52:55.5,,,,,,
52:56.6,,,,,,
52:57.6,,,,,,
52:58.5,,,,,,
52:59.5,,,,,,
53:00.5,,,,,,
53:01.5,,,,,,
53:02.5,,,,,,
53:03.5,,,,,,
53:04.5,,,,,,
53:05.6,,,,,,
53:06.5,,,,,,
53:07.5,,,,,,
53:08.5,,,,,,
53:09.6,,,,,,
53:10.6,,,,,,
53:11.5,,,,,,
53:12.6,,,,,,
53:13.6,,,,,,
53:14.6,,,,,,
53:15.5,,,,,,
53:16.6,,,,,,
,,,,,,
,,Sensor_Values2,,,,
,,9.9918,0.55144,3.1354,0.72712,0.1098
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,1.31272,0.74176,0.85644,0.2318,3.37452
,,9.9918,0.52948,9.9918,1.40544,0.11712
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.47824,1.8422,0.8662,0.11956
,,9.9918,9.9918,9.9918,7.59816,9.9918
,,1.97396,0.5246,1.2444,0.34892,0.53436
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.35136,2.562,0.54412,0.29768
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.3294,9.9918,0.66612,0.11956
,,9.9918,9.9918,9.9918,8.48388,9.9918
,,3.51116,0.31964,3.6234,0.20008,0.58072
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,1.94224,9.9918,1.1224,1.3664,9.9918
,,9.9918,0.5124,5.43388,0.7198,0.03904
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.25864,0.74908,0.62952,0.30744,1.29076
,,9.9918,1.09312,9.9918,3.39648,0.20252
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.50752,2.92312,0.51972,0.10004
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.27328,0.86132,0.62952,0.35136,1.19804
,,9.9918,9.9918,9.9918,7.11016,9.9918
,,9.9918,9.9918,1.46888,4.25536,9.9918
,,9.9918,0.5246,5.37532,0.78324,0.10248
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,1.33956,0.49288,1.52256,0.2684,0.7076
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.51484,4.55304,0.06344,0.21716,9.9918
,,9.9918,1.24684,3.56728,0.59536,0.14152
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,1.9886,0.50264,2.135,0.39284,0.28548
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.35136,0.47824,1.65676,0.23668,0.73444
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.49532,9.9918,0.65392,0.05368
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,1.13216,0.63196,1.37128,0.38308,0.35624
,,9.9918,1.15656,9.9918,1.44448,0.32696
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.35868,4.9532,0.4514,0.16836
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.93452,0.45872,2.04228,0.42944,0.1342
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.43676,5.61932,0.70272,0.01708
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.45384,0.44164,2.7938,0.38552,0.14152
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0,0.46604,1.31272,0.28548,0.64904
,,9.9918,1.48108,9.9918,1.12972,0.1586
,,0.45628,9.9918,0.27328,0.1952,9.9918
,,9.9918,0.25864,4.78972,0.54168,0.08296
,,9.9918,9.9918,9.9918,6.3196,9.9918
,,9.9918,0.26108,9.9918,0.27572,0.3294
,,9.9918,9.9918,8.2228,1.03944,9.9918
,,9.9918,0.89548,9.9918,1.05896,0.10004
,,2.745,1.29808,2.63276,0.11712,9.9918
,,9.9918,9.9918,9.9918,7.02476,0.26596
,,0.89792,4.33344,0.39772,0.23424,9.9918
,,4.0992,0.46116,2.34972,0.46848,0.16348
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.63196,1.7446,0.77104,0.122
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.29036,0.93696,0.97112,0.38308,0.73444
,,9.9918,1.40544,9.9918,5.15328,0.20008
,,0.96868,9.9918,0.20252,0.64904,9.9918
,,9.9918,0.55144,5.38508,0.83204,0.03904
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.1952,0.68076,1.24684,0.3294,0.80764
,,9.9918,9.9918,9.9918,9.9918,0.16348
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.30012,9.9918,0.77836,0.04148
,,9.9918,9.9918,9.9918,9.9918,6.3074
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,1.05408,9.9918,1.15412,0.1098
,,9.9918,0.7808,9.9918,1.05652,0.10004
,,9.9918,0.50752,9.9918,0.99064,0.72956
,,9.9918,9.9918,9.9918,9.9918,0.10248
,,9.9918,0.61,9.9918,1.15656,0.03416
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.50508,0.976,0.26352,0.22204,9.9918
,,9.9918,0.58072,9.9918,0.89548,0.07808
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.32696,0.42944,1.98616,0.31476,0.3172
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.45628,9.9918,0.0732,0.25864,9.9918
,,9.9918,0.62952,5.07276,0.60268,0.0732
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.03904,0.47092,1.0614,0.24644,0.81984
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.44652,9.9918,0.18056,0.44408,9.9918
,,9.9918,0.74176,9.9918,0.89792,0.11712
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,1.52988,0.5856,2.4766,0.46604,0.15616
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.67588,9.9918,0.5612,0.38552,9.9918
,,9.9918,0.4636,5.31432,0.71736,0
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,2.10816,0.5246,2.91092,0.4148,0.10004
,,9.9918,9.9918,9.9918,9.9918,6.4294
,,9.9918,0.22692,9.9918,0.10248,9.9918
,,9.9918,0.31476,2.81088,0.72468,0.13664
,,9.9918,9.9918,9.9918,6.64168,9.9918
,,9.9918,0.5246,5.71448,0.62708,0
,,9.9918,9.9918,9.9918,6.28544,9.9918
,,9.9918,0.61,2.65716,0.42944,0.1586
,,9.9918,9.9918,9.9918,7.89584,2.27164
,,1.35908,9.9918,1.23952,1.60064,9.9918
,,9.9918,0.62952,9.9918,0.83448,0.10492
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.47092,5.24356,0.60268,0.0488
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.50752,9.9918,0.10736,0.20252,9.9918
,,9.9918,0.55876,3.59412,0.65636,0.04148
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,4.06992,9.9918,0.2318,0.25864,9.9918
,,9.9918,0.5856,2.60104,0.42944,0.22448
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.75884,0.671,1.4396,0.22204,9.9918
,,9.9918,1.27368,9.9918,0.94672,0.14152
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.32696,9.9918,0.5124,0.10736
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.63684,9.9918,5.49244,0
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.63928,5.30944,1.05164,0.29768,9.9918
,,9.9918,0.71004,9.9918,0.9638,0.10004
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,5.65104,0.305,5.21916,0.36844,0.10492
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.45872,9.9918,0.05124,0.31232,9.9918
,,9.9918,0.5124,3.87472,0.58804,0.061
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.3172,4.48716,0.50996,0.03904
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.59536,9.9918,0.23668,0.3294,9.9918
,,9.9918,0.95892,3.39648,0.69052,0.06344
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,1.21756,2.00568,1.21024,0
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,1.159,0.61732,0.7564,0.12688,9.9918
,,9.9918,0.30012,9.699,0.43188,0.07076
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.05368,5.69496,0.6344,0.305,4.17484
,,9.9918,1.03944,9.9918,1.16144,0.10004
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.63684,0.46848,0.7808,0.23668,0.85156
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.95404,0.40016,1.91296,0.3294,0.2806
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.5978,9.9918,0.58316,0.15128,9.9918
,,9.9918,0.5856,4.63112,0.77836,0.07564
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.30256,9.9918,0.33672,0.14884
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,1.21024,0.4392,2.135,0.27084,0.84424
,,9.9918,0.58072,5.57296,0.79544,0.11712
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.35136,0.33672,2.03008,0.36844,0.19764
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,1.82024,0.83692,2.45952,0.36844,0.1952
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0,0.36356,1.24684,0.1708,1.04676
,,9.9918,0.42944,6.69048,0.57828,0.11224
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.44652,4.85316,0.5856,0.00488
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.88084,3.81372,0.47336,0.07808
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.53924,3.04756,0.976,0
,,9.9918,9.9918,3.15492,1.08092,0.8174
,,9.9918,0.79788,2.4278,0.88084,0.0732
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.15128,0.35136,3.599,0.4514,0.09516
,,9.9918,5.54368,9.9918,7.42492,0.2562
,,9.9918,9.9918,5.2704,6.405,9.9918
,,1.79096,0.35868,2.84992,0.42944,0.11468
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,1.77876,9.9918,0.46848,1.60064,9.9918
,,0.8906,0.427,2.16184,0.32696,0.27816
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.40504,9.9918,0.01464,0.27328,9.9918
,,9.9918,0.43432,5.78036,0.54168,0.03416
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.08052,5.551,0.87596,0.2196,3.60876
,,9.9918,0.60268,9.9918,0.92964,0.122
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.31964,7.8446,0.44896,0.09516
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.44896,2.06912,0.39528,0.18788
,,9.9918,9.9918,9.9918,9.9918,7.1736
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,5.79988,0.44652,4.38956,0.58804,0.03904
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.4148,3.52336,0.34404,0.07564,9.9918
,,9.9918,0.71492,7.24436,0.81984,0.00976
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0,0.3538,2.07644,0.2318,0.66856
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.52216,9.9918,0.8418,0.05612,9.9918
,,3.9162,0.44652,2.9158,0.41968,0.11224
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,1.40544,0.42944,1.61528,0.39528,0.29036
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.67344,2.71572,1.04432,0
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.43676,9.9918,0.09028,0.1586,9.9918
,,9.9918,0.5734,9.9918,0.73932,0.09028
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,1.01748,0.5856,1.28832,0.34404,0.5856
,,9.9918,1.2078,9.9918,5.1972,0.2318
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.23424,0.35868,1.78852,0.3294,0.26108
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.47092,9.9918,0.3904,1.01504,9.9918
,,9.9918,0.49044,9.9918,0.86132,0
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0,0.68076,0.68808,0.31232,2.6108
,,9.9918,0.53436,8.13496,0.55876,0.183
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.38796,9.9918,1.02724,0
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0,0.42456,1.52256,0.27328,0.40748
,,9.9918,0.6954,9.9918,0.97356,0.0732
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.28548,0.44652,2.013,0.37576,0.22692
,,9.9918,9.9918,9.9918,6.59044,0.16104
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,2.58884,0.53436,2.78648,0.38552,0.17324
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.4026,9.9918,0.08296,0.1098,9.9918
,,9.9918,0.49532,6.90764,0.6466,0.0976
,,9.9918,9.9918,9.9918,6.37572,9.9918
,,0.48312,0.47092,1.56892,0.39772,0.25132
,,9.9918,0.366,9.9918,0.98332,0.39528
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.38796,8.1862,0.63684,0
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,2.22528,1.21756,2.74012,0.427,0.0732
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0,0.48312,0.55144,0.19764,1.62748
,,9.9918,0.85888,9.9918,0.9516,0.22936
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.51728,4.37248,0.50752,0.04148
,,9.9918,9.9918,9.9918,9.9918,7.57864
,,0.5124,9.9918,0.27572,0.5612,9.9918
,,3.355,0.41236,3.294,0.38552,0.11712
,,9.9918,9.9918,9.9918,8.87428,9.9918
,,9.9918,9.9918,1.70068,3.15736,9.9918
,,9.9918,0.488,2.928,0.5856,0.0488
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,1.02236,9.9918,0.07564,0.23912,9.9918
,,9.9918,0.38308,5.27528,0.5002,0.0976
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,6.72952,9.9918,0.41236,0.53436,9.9918
,,7.26876,0.56852,4.4896,0.5856,0.04636
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,9.9918,3.05488,4.88244,9.9918
,,3.52824,0.39772,3.28912,0.50752,0.04636
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,9.9918,1.23464,2.7938,9.9918
,,6.11464,0.53924,3.00608,0.60756,0.04392
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.366,0.4026,1.00772,0.10492,9.9918
,,9.9918,0.34648,5.17036,0.53192,0.04148
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.43676,3.21348,0.64416,0.42944,9.9918
,,9.9918,0.65636,9.9918,0.8418,0.10492
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,1.91784,0.42456,4.25292,0.65148,0.02684
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,9.9918,2.33996,4.941,9.9918
,,0.48068,9.9918,1.82756,0.39528,0.20008
,,9.9918,9.9918,9.9918,8.86696,0.20984
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.4636,0.47336,2.89384,0.27328,0.27328
,,9.9918,9.9918,9.9918,9.9918,6.96132
,,9.9918,9.9918,3.7454,4.91172,9.9918
,,1.62504,0.39528,2.56932,0.39284,0.14152
,,9.9918,9.9918,9.9918,7.96172,9.9918
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.16348,9.9918,0.53436,0.11956
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,3.64048,0.50508,3.03048,0.549,0.06344
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.46116,9.9918,1.02236,0.46848,9.9918
,,9.9918,1.21268,6.04144,0.76616,0.05124
,,9.9918,9.9918,9.9918,4.92636,9.9918
,,9.9918,0.45628,4.6848,0.6588,0
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,1.13948,9.9918,0.46116,0.50996,9.9918
,,9.9918,0.55876,4.5506,0.66368,0.00732
,,9.9918,9.9918,9.9918,6.30496,9.9918
,,2.23992,0.39284,2.6962,0.44408,0.0854
,,9.9918,0.93696,9.9918,0.96868,0.16836
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,1.05408,0.366,2.01788,0.45384,0.1098
,,9.9918,0.42944,9.9918,0.50996,0.4026
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.2806,9.9918,1.00772,0
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.4148,9.9918,0.32208,0.3538,9.9918
,,0.74664,0.41724,2.14476,0.29524,0.27572
,,9.9918,9.9918,9.9918,7.5152,9.9918
,,9.9918,9.9918,9.9918,4.10408,9.9918
,,1.13948,0.58316,3.1232,0.47336,0.03904
